battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
17,True,Giana,Laika,TianLang,Nephthys,Jager,Giana,None,Nephthys,Jager,Seara,Molly,Okeanos,Ragdoll,Tesarion,None,Tesarion,Okeanos,Tesarion,2021-01-10 11:18:03,杰咪爸,-Ssz-
18,True,Jager,Molly,TianLang,Miho,Giana,None,Giana,Jager,Giana,Ragdoll,Laika,MoLong,Fran,Bastet,Bastet,None,Fran,Bastet,2021-01-10 11:10:03,杰咪爸,涿鹿♪
19,True,Giana,Cheongpung,Seara,Nephthys,TianLang,None,Nephthys,Nephthys,TianLang,Artamiel,Ragdoll,Rica,Verdehile,Fran,Fran,None,Artamiel,Fran,2021-01-10 01:35:28,杰咪爸,Zero・ゼロ
20,True,Giana,Seara,TianLang,Cheongpung,Laika,None,Laika,Seara,Laika,Molly,Ragdoll,Juno,MeiHouWang,Tetra,Molly,None,MeiHouWang,Tetra,2021-01-10 01:32:01,杰咪爸,这谁顶得住啊！
21,True,Giana,Jager,Molly,Ragdoll,Leo,Giana,None,Jager,Leo,Okeanos,Seara,Fran,Gemini,Savannah,None,Gemini,Seara,Savannah,2021-01-10 01:27:38,杰咪爸,~Mendokusai~
22,False,Seara,Cheongpung,Jager,Ragdoll,Giana,None,Ragdoll,Seara,Giana,MoLong,Lulu,Bellenus,Diana,Molly,Molly,None,MoLong,Molly,2021-01-10 01:24:50,杰咪爸,章鱼.f寻
23,False,Jager,Molly,Ragdoll,Cheongpung,Giana,None,Cheongpung,Jager,Giana,Okeanos,Fran,Ganymede,Miho,Tesarion,Okeanos,None,Fran,Tesarion,2021-01-10 01:20:22,杰咪爸,방랑객
24,False,Giana,Cheongpung,TianLang,Nephthys,Jager,Giana,None,Nephthys,Jager,Seara,Molly,Ragdoll,Leo,Tetra,None,Tetra,Leo,Tetra,2021-01-10 01:13:05,杰咪爸,Noprocplease
25,True,Molly,Jager,Cheongpung,Ragdoll,Giana,Giana,None,Jager,Giana,Seara,Okeanos,MoLong,Bolverk,Fran,None,Bolverk,MoLong,Fran,2021-01-10 01:09:29,杰咪爸,~Mendokusai~
26,True,Giana,Molly,Jager,Ragdoll,Leo,Giana,None,Jager,Leo,Okeanos,Savannah,Woonsa,Ganymede,Seara,None,Ganymede,Ganymede,Seara,2021-01-10 01:06:16,杰咪爸,Fani
27,False,Molly,Jager,TianLang,Nephthys,Giana,Giana,None,Jager,Giana,Wedjat,FengYan,Taranys,Tetra,Velajuel,None,Tetra,Wedjat,Velajuel,2021-01-10 01:04:24,杰咪爸,삞댥챦
28,True,Jager,Molly,Ragdoll,Giana,Leo,None,Giana,Jager,Leo,Okeanos,Barbara,Fran,Savannah,Tesarion,Okeanos,None,Fran,Tesarion,2021-01-10 00:59:23,杰咪爸,Fermox
29,True,Molly,Jager,TianLang,Leo,Giana,None,Leo,Jager,Giana,Seara,Yeonhong,Cheongpung,Savannah,Loren,Seara,None,Seara,Loren,2021-01-10 00:53:13,杰咪爸,takuzo10
