battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
16,False,Cheongpung,Barbara,Vanessa,Gemini,Okeanos,Cheongpung,None,Vanessa,Okeanos,Seara,Daphnis,FengYan,Verdehile,Leo,None,Verdehile,Seara,Leo,2021-01-11 02:27:32,DDSquirtle,abuchiyo
17,False,Cheongpung,Barbara,Seara,Thrain,Juno,Cheongpung,None,Cheongpung,Juno,Fran,Okeanos,Diana,Leo,XingZhe,None,XingZhe,Fran,XingZhe,2021-01-11 02:23:37,DDSquirtle,세븐-
18,False,Triana,Okeanos,Thrain,Miho,Cheongpung,Cheongpung,None,Thrain,Cheongpung,MoLong,Ragdoll,Harmonia,Diana,Amelia,None,Amelia,MoLong,Amelia,2021-01-11 02:18:12,DDSquirtle,[Inc™]Kyogen
19,True,Cheongpung,Okeanos,Barbara,Gemini,Vanessa,None,Gemini,Gemini,Vanessa,Seara,Chiwu,Giana,Savannah,Hathor,Seara,None,Seara,Hathor,2021-01-11 01:58:44,DDSquirtle,G-Fam✨
20,True,Ganymede,Shan,Cheongpung,Okeanos,Gemini,None,Okeanos,Shan,Gemini,Molly,Velajuel,Jager,Nephthys,Leo,Molly,None,Nephthys,Leo,2021-01-11 01:54:38,DDSquirtle,★忽必烈★
21,True,Cheongpung,Barbara,Vanessa,Shan,Gemini,None,Gemini,Vanessa,Gemini,Okeanos,Seara,Savannah,Chiwu,TianLang,Okeanos,None,Chiwu,TianLang,2021-01-11 01:48:35,DDSquirtle,정현찡
22,True,Cheongpung,Vanessa,Barbara,Gemini,Shan,Cheongpung,None,Vanessa,Shan,Okeanos,Seara,Moore/WaterRYU1,Ganymede,Verdehile,None,Verdehile,Seara,Verdehile,2021-01-10 13:04:40,DDSquirtle,LuckyTonkatsu
23,False,Cheongpung,Okeanos,Triton,Ethna,Vanessa,None,Ethna,Ethna,Vanessa,Chiwu,Barbara,Moore/WaterRYU1,Ganymede,Seara,Seara,None,Chiwu,Seara,2021-01-10 13:00:41,DDSquirtle,LuckyTonkatsu
24,True,Cheongpung,MoLong,Thrain,Okeanos,Icares,Cheongpung,None,MoLong,Icares,Leo,Verdehile,Abellio,XingZhe,Juno,None,Juno,XingZhe,Juno,2021-01-10 12:57:01,DDSquirtle,ぽぬめ
25,True,Okeanos,Vanessa,Barbara,Ethna,Cheongpung,None,Ethna,Vanessa,Cheongpung,Savannah,Jeogun,Masha,Haegang,Moore/WaterRYU1,Savannah,None,Jeogun,Moore/WaterRYU1,2021-01-10 12:51:39,DDSquirtle,NakedKimchi
