battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
19,False,Seara,Savannah,Praha,Vanessa,Ganymede,None,Vanessa,Vanessa,Ganymede,Okeanos,Molly,Giana,Bellenus,Fran,Okeanos,None,Okeanos,Fran,2021-01-07 16:17:29,GreekSteeler,Melioss!!
20,False,Seara,Vanessa,Savannah,Praha,Okeanos,None,Praha,Vanessa,Okeanos,Bastet,Draco,Leo,Odin,Garo,Bastet,None,Bastet,Garo,2021-01-07 16:13:40,GreekSteeler,符文怪王胖子
21,False,Okeanos,Ganymede,Savannah,Praha,Seara,None,Praha,Ganymede,Seara,Megan,Draco,Garo,Lushen,Shimitae,Megan,None,Garo,Shimitae,2021-01-07 16:10:36,GreekSteeler,soul•less
22,False,Praha,Ganymede,Soha,Vanessa,Seara,Seara,None,Praha,Seara,Fran,Juno,Mina,Rica,Leona,None,Leona,Fran,Leona,2021-01-08 15:01:39,GreekSteeler,₭I_Katpor
23,True,Seara,Praha,Savannah,Soha,Okeanos,None,Soha,Seara,Okeanos,Fran,Illiana,Taranys,Woonsa,Lushen,Fran,None,Fran,Lushen,2021-01-08 14:58:15,GreekSteeler,PunkerTob
24,False,Fran,Savannah,Vanessa,Praha,Seara,Seara,None,Praha,Seara,Ganymede,Juno,Verdehile,Leo,Okeanos,None,Leo,Juno,Okeanos,2021-01-08 14:50:49,GreekSteeler,是青春也是遗憾
25,True,Seara,Okeanos,Fran,Praha,Savannah,None,Savannah,Okeanos,Savannah,Psamathe,Vigor,Laika,Molly,Nephthys,Psamathe,None,Molly,Nephthys,2021-01-08 14:37:37,GreekSteeler,Kebo92
26,True,Seara,Okeanos,Soha,Savannah,Praha,Seara,None,Okeanos,Praha,Fran,Velajuel,Vanessa,Taranys,Verdehile,None,Taranys,Vanessa,Verdehile,2021-01-08 14:31:23,GreekSteeler,디지털논리
27,False,Seara,Fran,Savannah,Ganymede,Praha,Seara,None,Seara,Praha,Okeanos,Eludia,Lagmaron,Poseidon,Chiwu,None,Chiwu,Poseidon,Chiwu,2021-01-08 14:25:51,GreekSteeler,h3nzz
28,True,Okeanos,Praha,Savannah,Ganymede,Seara,None,Ganymede,Ganymede,Seara,MeiHouWang,Loren,Leona,Eladriel,Woosa,MeiHouWang,None,Leona,Woosa,2021-01-08 12:17:49,GreekSteeler,evillives
29,False,Seara,Praha,Savannah,Ganymede,Okeanos,Seara,None,Seara,Okeanos,Tiana,Bellenus,Diana,Nephthys,Fran,None,Nephthys,Nephthys,Fran,2021-01-08 12:12:05,GreekSteeler,☆thukihi☆
30,True,Fran,Praha,Okeanos,Savannah,Seara,None,Savannah,Okeanos,Seara,Vigor,Taranys,Laika,FengYan,Triana,Vigor,None,Vigor,Triana,2021-01-08 12:00:12,GreekSteeler,MaterialEffect
31,True,Okeanos,Praha,Savannah,Ganymede,Seara,None,Ganymede,Ganymede,Seara,Orion,FengYan,ShiHou,Triana,Lushen,Orion,None,Orion,Lushen,2021-01-08 11:44:05,GreekSteeler,了不起的晓大人
