battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
10,True,Seara,Chiwu,Cheongpung,Leo,Ragdoll,Seara,None,Seara,Ragdoll,Okeanos,Nephthys,Moore/WaterRYU,Leona,Giana,None,Leona,Nephthys,Giana,2021-01-08 12:23:00,欧洲萌新自在℡,程式設計師
11,True,Seara,Giana,Okeanos,Cheongpung,Savannah,Seara,None,Seara,Savannah,MoLong,Diana,XingZhe,Tetra,Juno,None,Juno,MoLong,Juno,2021-01-08 12:17:04,欧洲萌新自在℡,飘撇七逃狼
12,True,Seara,Giana,Savannah,Leo,Ragdoll,None,Leo,Seara,Ragdoll,Chiwu,Ganymede,Yeonhong,Moore/WaterRYU1,Okeanos,Okeanos,None,Chiwu,Okeanos,2021-01-08 12:10:38,欧洲萌新自在℡,TM.avi
13,True,Chiwu,Ragdoll,Leo,Magnum,Giana,Chiwu,None,Chiwu,Giana,Psamathe,Moore/WaterRYU,Bastet,Lushen,Bellenus,None,Bellenus,Psamathe,Bellenus,2021-01-08 12:06:49,欧洲萌新自在℡,きらぱみん✩*
14,True,Seara,Okeanos,Cheongpung,Giana,Magnum,Seara,None,Seara,Magnum,Chiwu,Moore/WaterRYU,Bastet,Lushen,Bellenus,None,Bellenus,Chiwu,Bellenus,2021-01-08 12:04:13,欧洲萌新自在℡,きらぱみん✩*
15,True,Seara,Giana,Cheongpung,Oberon,Okeanos,Seara,None,Seara,Okeanos,FengYan,Harmonia,Leona,Leo,Akroma,None,Leo,Leo,Akroma,2021-01-08 15:49:38,欧洲萌新自在℡,むかぽっくん
16,True,Chiwu,Giana,Savannah,Ragdoll,Okeanos,None,Ragdoll,Chiwu,Okeanos,Seara,Ganymede,Juno,Leo,Verdehile,Seara,None,Seara,Verdehile,2021-01-08 15:45:46,欧洲萌新自在℡,♡毒菇求拜♡
17,True,Giana,Chiwu,Ganymede,Mina,Oberon,Giana,None,Chiwu,Oberon,Seara,Okeanos,Verdehile,Juno,XingZhe,None,XingZhe,Seara,XingZhe,2021-01-08 15:41:35,欧洲萌新自在℡,Seiishizo
18,True,Chiwu,Okeanos,Ganymede,Giana,Savannah,None,Savannah,Chiwu,Savannah,Seara,Vigor,Juno,Anavel,Tetra,Seara,None,Seara,Tetra,2021-01-08 15:38:41,欧洲萌新自在℡,Raigeki!
19,False,Seara,Giana,Cheongpung,Ragdoll,Leo,Seara,None,Seara,Leo,Ganymede,Okeanos,Chiwu,Hathor,Vanessa,None,Hathor,Chiwu,Vanessa,2021-01-08 15:35:03,欧洲萌新自在℡,Raigeki!
20,False,Seara,Okeanos,Cheongpung,Ragdoll,Giana,Seara,None,Seara,Giana,Vanessa,Yeonhong,MoLong,Lulu,Velajuel,None,Lulu,Vanessa,Velajuel,2021-01-08 15:32:58,欧洲萌新自在℡,규규구구비둘기
21,True,Okeanos,Cheongpung,Ganymede,Chiwu,Giana,None,Chiwu,Chiwu,Giana,Seara,Yeonhong,MoLong,Velajuel,Verdehile,Seara,None,Seara,Verdehile,2021-01-08 15:28:28,欧洲萌新自在℡,규규구구비둘기
22,True,Seara,Giana,Okeanos,Chiwu,Leona,None,Leona,Chiwu,Leona,Velajuel,Wedjat,Juno,Tetra,Josephine,Velajuel,None,Wedjat,Josephine,2021-01-08 15:20:38,欧洲萌新自在℡,삞힗찶
23,True,Seara,Giana,Ragdoll,Okeanos,Cheongpung,Seara,None,Seara,Cheongpung,Artamiel,Leo,MoLong,Josephine,Molly,None,Josephine,MoLong,Molly,2021-01-08 15:18:00,欧洲萌新自在℡,胎五®狂沙
24,True,Seara,Chiwu,Ganymede,Leona,Ragdoll,None,Leona,Chiwu,Ragdoll,Moore/WaterRYU1,Okeanos,Verdehile,Rica,Giana,Giana,None,Moore/WaterRYU1,Giana,2021-01-08 15:13:40,欧洲萌新自在℡,~khaii~
25,True,Giana,Cheongpung,Ganymede,Savannah,Seara,Seara,None,Ganymede,Seara,Fran,Okeanos,Loren,Vanessa,Verdehile,None,Vanessa,Vanessa,Verdehile,2021-01-08 15:10:46,欧洲萌新自在℡,我爱小路路
26,False,Seara,Giana,Ganymede,Leo,Ragdoll,Seara,None,Seara,Ragdoll,Vanessa,Okeanos,Chiwu,Xiana,Cheongpung,None,Xiana,Vanessa,Cheongpung,2021-01-09 18:33:16,欧洲萌新自在℡,Krom`z
27,True,Seara,Cheongpung,Okeanos,Leona,Giana,None,Leona,Seara,Giana,Ganymede,Akroma,Hathor,Antares,Vigor,Vigor,None,Hathor,Vigor,2021-01-09 18:29:34,欧洲萌新自在℡,SakuraIgnite
28,True,Chiwu,Okeanos,Giana,Fran,Leona,None,Leona,Chiwu,Leona,Ganymede,Verdehile,Juno,Velajuel,Seara,Seara,None,Velajuel,Seara,2021-01-09 18:18:24,欧洲萌新自在℡,sancholoh
29,True,Seara,Giana,Ganymede,Fran,Ragdoll,Seara,None,Seara,Ragdoll,Okeanos,Cheongpung,Moore/WaterRYU1,Oberon,Chiwu,None,Oberon,Moore/WaterRYU1,Chiwu,2021-01-09 18:13:06,欧洲萌新自在℡,XxTrueDMGxX
30,True,Ragdoll,Giana,Chiwu,Ganymede,Okeanos,Ragdoll,None,Chiwu,Okeanos,Fran,Verdehile,Seara,Masha,Barbara,None,Barbara,Seara,Barbara,2021-01-09 18:10:22,欧洲萌新自在℡,Joe-Exotic
31,True,Seara,Giana,Okeanos,Cheongpung,Savannah,None,Savannah,Seara,Savannah,Lulu,Verdehile,Masha,Barbara,Ragdoll,Ragdoll,None,Lulu,Ragdoll,2021-01-09 18:06:19,欧洲萌新自在℡,Joe-Exotic
32,True,Chiwu,Okeanos,Giana,Ganymede,Leona,None,Leona,Chiwu,Leona,Seara,Moore/WaterRYU1,Fran,Molly,Verdehile,Seara,None,Seara,Verdehile,2021-01-09 18:03:09,欧洲萌新自在℡,XxTrueDMGxX
33,True,Okeanos,Giana,Ganymede,Ragdoll,Chiwu,None,Ragdoll,Ganymede,Chiwu,Seara,Cheongpung,Ethna,Fran,Vanessa,Seara,None,Seara,Vanessa,2021-01-09 17:58:45,欧洲萌新自在℡,故事细腻♛
34,False,Seara,Ganymede,Cheongpung,Wedjat,Giana,Seara,None,Wedjat,Giana,Chiwu,Okeanos,Yeonhong,Hathor,Vanessa,None,Vanessa,Chiwu,Vanessa,2021-01-09 17:55:02,欧洲萌新自在℡,БlaБla
35,False,Seara,Chiwu,Ragdoll,Leo,Cheongpung,None,Cheongpung,Chiwu,Cheongpung,Savannah,Moore/WaterRYU1,Sian,Dover,Okeanos,Okeanos,None,Dover,Okeanos,2021-01-09 17:52:17,欧洲萌新自在℡,うま(￣◇￣;)
36,True,Seara,Giana,Cheongpung,Ganymede,Chiwu,Seara,None,Seara,Chiwu,Fran,Okeanos,Ethna,Sekhmet,Vanessa,None,Vanessa,Fran,Vanessa,2021-01-09 17:48:45,欧洲萌新自在℡,[Wish]Santet
37,True,Seara,Chiwu,Savannah,Cheongpung,Okeanos,Seara,None,Chiwu,Okeanos,Giana,Molly,TianLang,Artamiel,Nephthys,None,Artamiel,Artamiel,Nephthys,2021-01-09 17:44:19,欧洲萌新自在℡,/喵喵/
38,True,Giana,Okeanos,Savannah,Cheongpung,Ganymede,None,Ganymede,Okeanos,Ganymede,Seara,Juno,Douglas/FireRYU1,Artamiel,Molly,Seara,None,Seara,Molly,2021-01-09 17:39:51,欧洲萌新自在℡,Nickcłas
39,True,Giana,Okeanos,Cheongpung,Savannah,Ragdoll,None,Ragdoll,Okeanos,Ragdoll,Seara,Barbara,Ganymede,Rica,Chiwu,Seara,None,Seara,Chiwu,2021-01-09 17:35:34,欧洲萌新自在℡,Nickcłas
40,True,Ragdoll,Chiwu,Ganymede,Magnum,Seara,Seara,None,Chiwu,Seara,Bastet,Leo,Moore/WaterRYU1,Lucifer,Miho,None,Miho,Lucifer,Miho,2021-01-09 17:33:13,欧洲萌新自在℡,ヒダリムキ
