battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
10,False,Fran,Verdehile,Leo,Velajuel,Seara,None,Velajuel,Velajuel,Seara,Han,Nephthys,Savannah,Masha,Daphnis,Han,None,Nephthys,Daphnis,2021-01-09 04:06:28,kamechan♪,Reach
11,False,Seara,Fran,Loren,Moore/WaterRYU,Verdehile,None,Moore/WaterRYU,Seara,Verdehile,Han,Savannah,Nephthys,Woonsa,Bering,Han,None,Nephthys,Bering,2021-01-09 04:03:22,kamechan♪,Reach
12,True,Molly,Vigor,Herteit,Zerath,Daphnis,None,Daphnis,Zerath,Daphnis,Cheongpung,Soha,Bellenus,Prom,Aquila,Cheongpung,None,Cheongpung,Aquila,2021-01-09 04:00:49,kamechan♪,Naitjack
13,True,Herteit,Molly,Vigor,Verdehile,Daphnis,Herteit,None,Molly,Daphnis,Seara,Fran,Odin,Asima,Savannah,None,Asima,Seara,Savannah,2021-01-09 03:58:17,kamechan♪,ぴーちゃんＺ
14,False,Seara,Vigor,MeiHouWang,Herteit,Molly,Seara,None,Seara,Molly,Okeanos,Diana,Fran,Loren,Barbara,None,Loren,Fran,Barbara,2021-01-09 03:53:31,kamechan♪,ゆー☆ミ
15,True,Fran,Loren,Verdehile,Eludia,Seara,Seara,None,Fran,Seara,Okeanos,Juno,Ethna,Vanessa,Barbara,None,Vanessa,Vanessa,Barbara,2021-01-10 07:12:15,kamechan♪,AkainuRed
16,True,Herteit,Molly,FengYan,Velajuel,Amelia,None,Velajuel,Velajuel,Amelia,Okeanos,Seara,Fran,Savannah,Daphnis,Okeanos,None,Seara,Daphnis,2021-01-10 07:08:54,kamechan♪,Yvanit~
17,True,Seara,Fran,Barbara,Eludia,Verdehile,None,Verdehile,Seara,Verdehile,Okeanos,Cheongpung,Psamathe,Ethna,Chiwu,Okeanos,None,Psamathe,Chiwu,2021-01-10 07:01:43,kamechan♪,サキ2
18,False,Eludia,Herteit,Zerath,Okeanos,Barbara,Eludia,None,Okeanos,Barbara,Loren,Verdehile,Daphnis,Cheongpung,Seara,None,Cheongpung,Daphnis,Seara,2021-01-10 06:54:57,kamechan♪,たくだぜー！
19,True,Molly,Amelia,FengYan,Velajuel,Herteit,None,Velajuel,Velajuel,Herteit,Okeanos,Vigor,Loren,Ethna,Bolverk,Okeanos,None,Okeanos,Bolverk,2021-01-10 06:49:30,kamechan♪,Skillnik
20,False,Molly,Herteit,Amelia,MeiHouWang,Woosa,None,Woosa,MeiHouWang,Woosa,Okeanos,Ganymede,Savannah,Masha,Barbara,Okeanos,None,Ganymede,Barbara,2021-01-10 06:44:49,kamechan♪,➰Maui
21,True,Herteit,Zerath,Woosa,Molly,Amelia,Herteit,None,Zerath,Amelia,Seara,Fran,Okeanos,Ganymede,Cheongpung,None,Ganymede,Seara,Cheongpung,2021-01-10 06:41:37,kamechan♪,たくだぜー！
22,True,Seara,Molly,Juno,Daphnis,Barbara,Seara,None,Seara,Barbara,Savannah,Bellenus,Poseidon,Triton,Chiwu,None,Triton,Poseidon,Chiwu,2021-01-10 06:37:23,kamechan♪,£il~fifi
23,True,Molly,Herteit,MeiHouWang,Juno,Amelia,None,Amelia,MeiHouWang,Amelia,Seara,Okeanos,Cheongpung,Woonsa,Barbara,Seara,None,Cheongpung,Barbara,2021-01-10 06:33:56,kamechan♪,Mordil
24,False,Herteit,Vigor,MeiHouWang,XingZhe,Molly,Molly,None,XingZhe,Molly,Seara,Okeanos,Hathor,Ganymede,Barbara,None,Ganymede,Seara,Barbara,2021-01-10 06:30:10,kamechan♪,gZ-Andre-EK
25,True,Molly,Herteit,Vigor,Barbara,Amelia,None,Amelia,Barbara,Amelia,Seara,Akia,Verdehile,ShiHou,Ophilia,Seara,None,Seara,Ophilia,2021-01-10 06:25:03,kamechan♪,츠브
26,True,Molly,Herteit,Taranys,Vigor,Barbara,None,Barbara,Taranys,Barbara,Seara,Fran,Covenant,Kahli,Daphnis,Seara,None,Seara,Daphnis,2021-01-10 06:17:43,kamechan♪,Einiky1211
27,True,Molly,Amelia,FengYan,Daphnis,Herteit,None,Daphnis,Daphnis,Herteit,Seara,Vigor,Fran,Odin,Giana,Seara,None,Seara,Giana,2021-01-10 06:14:03,kamechan♪,ChikubiPero2♪
