battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
11,True,Seara,Juno,MeiHouWang,Chow,Tetra,None,Tetra,Seara,Tetra,Cheongpung,Okeanos,Bellenus,Ganymede,Barbara,Cheongpung,None,Ganymede,Barbara,2021-01-08 21:48:42,dragalion,三世書
12,True,Seara,Juno,Amduat,Laika,Verdehile,Seara,None,Laika,Verdehile,Chiwu,Cheongpung,Ganymede,ShiHou,Barbara,None,ShiHou,Chiwu,Barbara,2021-01-08 21:44:00,dragalion,~P2K~
13,False,Okeanos,Velajuel,MeiHouWang,Juno,Seara,Seara,None,MeiHouWang,Seara,Chiwu,Hathor,ShiHou,Ganymede,Vigor,None,Vigor,Chiwu,Vigor,2021-01-08 21:30:56,dragalion,아르바트리
14,True,Okeanos,Vanessa,Masha,Praha,Seara,None,Praha,Vanessa,Seara,Chiwu,Giana,Woosa,Miho,Bastet,Chiwu,None,Chiwu,Bastet,2021-01-08 21:23:53,dragalion,JaYuLzAlEz
15,True,Seara,Okeanos,Savannah,Chiwu,Oberon,Seara,None,Chiwu,Oberon,Giana,Fran,Juno,MeiHouWang,Verdehile,None,MeiHouWang,Juno,Verdehile,2021-01-10 03:53:03,dragalion,鴆殺し
16,False,Seara,Velajuel,Juno,Chow,Fran,Seara,None,Seara,Fran,Okeanos,Ganymede,Vigor,Hathor,Daphnis,None,Hathor,Ganymede,Daphnis,2021-01-10 03:49:17,dragalion,잔날
17,False,Seara,Okeanos,Savannah,Vigor,Chiwu,Seara,None,Seara,Chiwu,Bastet,Verdehile,Raoq,Elsharion,Rica,None,Rica,Elsharion,Rica,2021-01-10 03:46:00,dragalion,[Symp]TuzRJR
18,False,Seara,Ganymede,Velajuel,Hathor,Chiwu,None,Hathor,Seara,Chiwu,Okeanos,Savannah,Fran,Daphnis,Barbara,Okeanos,None,Fran,Barbara,2021-01-10 03:42:38,dragalion,oidamo
19,False,Juno,Tetra,MeiHouWang,Jeanne,Seara,Seara,None,Jeanne,Seara,Okeanos,Giana,Savannah,Ganymede,Han,None,Ganymede,Ganymede,Han,2021-01-10 03:38:09,dragalion,Ex|Shizzy
20,False,Seara,Okeanos,Chiwu,Vanessa,Eshir,None,Vanessa,Vanessa,Eshir,Bastet,Lucifer,Lushen,Psamathe,Leo,Bastet,None,Psamathe,Leo,2021-01-10 03:34:20,dragalion,✨非洲阿潇✨
21,False,Seara,Ganymede,Hathor,Chiwu,Oberon,None,Chiwu,Chiwu,Oberon,Molly,Fran,Velajuel,Rica,Ragdoll,Molly,None,Velajuel,Ragdoll,2021-01-10 03:31:29,dragalion,Austm༓破晓༄
22,True,Seara,Okeanos,Ganymede,Oberon,Chiwu,None,Chiwu,Seara,Chiwu,Juno,XingZhe,Alexandra,Rica,Nephthys,Juno,None,XingZhe,Nephthys,2021-01-10 03:26:19,dragalion,.Namaste.
23,True,Okeanos,Savannah,Chiwu,Ganymede,Seara,Seara,None,Chiwu,Seara,Fran,Daphnis,Vanessa,Juno,Verdehile,None,Juno,Vanessa,Verdehile,2021-01-10 03:17:30,dragalion,Trùm.Mafia
24,True,Seara,Juno,Amduat,Antares,Okeanos,None,Antares,Seara,Okeanos,Ganymede,Tiana,Bellenus,Cheongpung,Verad,Ganymede,None,Ganymede,Verad,2021-01-10 03:13:04,dragalion,Icedcoyote
25,False,Seara,Juno,Chow,Vigor,Fran,Seara,None,Seara,Fran,Moore/WaterRYU,Okeanos,Verdehile,Leona,Ganymede,None,Leona,Moore/WaterRYU,Ganymede,2021-01-10 03:09:31,dragalion,出门便是江湖
26,True,Seara,Okeanos,Juno,Tetra,Triana,Seara,None,Seara,Triana,Nephthys,Poseidon,Bellenus,Verad,Chiwu,None,Verad,Poseidon,Chiwu,2021-01-10 02:25:28,dragalion,이지은ツ
27,True,Chiwu,Savannah,Velajuel,Juno,Seara,Seara,None,Chiwu,Seara,Okeanos,Ganymede,Fran,Verdehile,Leona,None,Leona,Fran,Leona,2021-01-10 02:18:38,dragalion,Monkey`man〠
28,False,Seara,Savannah,Ganymede,Psamathe,Okeanos,Seara,None,Psamathe,Okeanos,Nephthys,Bellenus,Poseidon,Alexandra,Chiwu,None,Alexandra,Poseidon,Chiwu,2021-01-10 02:12:52,dragalion,이지은ツ
29,False,Seara,Juno,Velajuel,Fran,Hathor,None,Hathor,Seara,Hathor,Barbara,Ganymede,Chiwu,ShiHou,Okeanos,Okeanos,None,Chiwu,Okeanos,2021-01-10 02:07:33,dragalion,Fermox
